danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.824,0.666,3,-5.734,0,0.286,0.179,0.000204,0.1,0.88,180.004,184401,3
0.758,0.596,9,-11.406,1,0.0504,0.0605,0.0,0.288,0.645,110.608,288800,4
0.662,0.937,7,-3.89,1,0.333,0.0929,0.0,0.5,0.631,128.896,231773,4
0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,266000,4
0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,1
0.225,0.501,3,-8.296,1,0.0341,0.112,0.0,0.0685,0.111,143.912,452389,0
0.764,0.76,9,-2.961,1,0.0587,0.0276,0.0,0.0451,0.513,92.126,169800,3
0.7,0.714,9,-6.295,0,0.104,0.122,0.0,0.0428,0.458,99.909,234308,5
0.784,0.603,4,-14.893,0,0.0522,0.352,0.438,0.0666,0.245,120.577,289173,0
0.726,0.636,7,-3.615,1,0.0496,0.199,0.0,0.111,0.362,111.097,225040,4
0.594,0.866,9,-4.741,0,0.0828,0.0315,0.000586,0.08,0.856,160.025,172221,2
0.679,0.556,4,-9.187,1,0.0291,0.106,0.000905,0.0952,0.181,125.002,259200,0
0.95,0.594,7,-6.651,1,0.283,0.338,0.0,0.0955,0.632,103.012,142718,1
0.631,0.494,11,-8.335,0,0.101,0.31,1.77e-05,0.064,0.542,88.559,244867,4
0.638,0.992,5,-1.746,0,0.0468,0.00756,0.361,0.0688,0.302,127.998,153750,5
0.725,0.877,11,-4.09,0,0.0451,0.00365,0.181,0.0594,0.411,127.992,245002,5
0.581,0.505,4,-5.434,1,0.0309,0.231,0.0,0.141,0.131,135.594,253600,4
0.604,0.59,8,-7.469,1,0.0318,0.362,0.0,0.0959,0.359,90.994,177145,4
0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4
0.7,0.779,11,-5.931,0,0.0299,0.248,0.0112,0.157,0.514,127.965,153965,5
0.56,0.429,0,-6.267,1,0.0377,0.52,7.06e-05,0.105,0.161,85.036,172724,4
0.684,0.652,11,-8.761,1,0.0508,0.364,0.00196,0.089,0.628,149.981,195200,3
0.613,0.889,4,-3.641,1,0.055,0.0192,0.0,0.0937,0.335,131.936,231293,0
0.529,0.801,6,-5.197,1,0.0348,0.22,0.0,0.703,0.431,134.781,335493,3
0.561,0.668,7,-10.302,0,0.0304,0.00102,0.329,0.196,0.431,161.225,249373,0
0.477,0.973,0,-9.034,1,0.446,0.0415,0.00883,0.11,0.215,124.071,216774,4
0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321,4
0.725,0.547,8,-6.746,1,0.0599,0.0198,0.000209,0.173,0.41,169.968,211964,1
0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,1
0.733,0.688,0,-7.817,1,0.329,0.166,0.0,0.0983,0.888,79.966,198800,1
0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600,3
0.759,0.817,1,-2.931,1,0.0451,0.00158,0.0512,0.317,0.177,128.008,152339,5
0.604,0.995,7,-4.829,0,0.0685,5.06e-05,0.505,0.632,0.114,138.007,264440,0
0.591,0.959,4,-5.644,0,0.215,0.00583,0.624,0.428,0.346,127.99,186929,5
0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,169293,4
0.846,0.552,1,-10.325,0,0.0444,0.567,0.139,0.0959,0.785,102.564,196965,3
0.577,0.719,11,-5.575,0,0.0564,0.0352,0.0,0.079,0.615,175.979,240973,2
0.732,0.61,6,-6.373,1,0.0834,0.0127,0.0,0.108,0.893,170.034,224372,1
0.356,0.576,2,-9.825,1,0.145,0.641,0.000921,0.311,0.444,127.99,225022,1
0.743,0.564,5,-8.761,1,0.045,0.299,0.000693,0.109,0.505,120.012,198000,0
0.739,0.511,11,-7.037,0,0.124,0.734,0.00763,0.105,0.483,67.484,241859,4
0.678,0.787,1,-4.741,0,0.0452,0.147,0.0,0.0799,0.471,158.014,206578,0
0.822,0.776,11,-5.524,0,0.108,0.104,0.0,0.443,0.705,96.01,206947,3
0.554,0.35,6,-5.378,0,0.0287,0.799,1.39e-06,0.317,0.333,86.331,202007,0
0.834,0.917,10,-3.194,1,0.205,0.165,0.0,0.0533,0.601,82.766,214533,1
0.597,0.65,10,-7.213,1,0.158,0.464,0.0,0.121,0.732,78.52,218987,5
0.552,0.984,6,-1.79,1,0.0439,0.00081,0.669,0.507,0.321,127.958,334324,5
0.72,0.766,9,-8.713,1,0.0505,0.0106,0.018,0.0842,0.693,107.101,199440,4
0.555,0.702,1,-5.002,1,0.26,0.518,0.0,0.086,0.0883,133.036,221964,3
0.682,0.851,10,-6.343,0,0.317,0.214,0.0,0.363,0.821,89.924,196000,1
0.843,0.528,1,-8.722,1,0.0657,0.061,4.52e-05,0.0617,0.459,140.05,178645,1
0.843,0.541,1,-9.889,1,0.632,0.416,0.0,0.292,0.771,138.041,313533,1
0.39,0.631,9,-4.701,0,0.0769,0.209,0.0,0.277,0.197,123.042,248544,4
0.31,0.167,5,-14.525,1,0.029,0.856,0.0,0.0766,0.226,98.343,224227,0
0.776,0.294,0,-17.317,1,0.0718,0.354,0.389,0.113,0.386,99.96,193678,5
0.572,0.969,6,-4.323,1,0.121,0.00107,0.206,0.358,0.255,132.011,240000,5
0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
0.456,0.905,7,-1.405,0,0.0737,0.000263,0.899,0.0954,0.084,128.078,295781,5
0.683,0.566,9,-7.664,0,0.261,0.321,0.0,0.112,0.339,140.105,214562,1
0.73,0.488,11,-9.117,0,0.0457,0.19,0.864,0.0527,0.097,121.003,499282,5
0.772,0.591,6,-8.201,0,0.048,0.115,0.00011,0.94,0.359,98.94,333918,4
0.764,0.669,11,-6.337,1,0.0577,0.0668,0.000101,0.0727,0.707,108.002,226667,4
0.713,0.863,0,-5.19,0,0.0385,0.0401,0.000118,0.0786,0.44,114.019,209634,3
0.689,0.657,5,-3.632,0,0.0394,0.127,0.0,0.166,0.234,77.509,188832,1
0.758,0.885,7,-6.102,1,0.0707,0.000357,0.0058,0.124,0.711,123.016,153171,5
0.804,0.823,8,-5.837,1,0.0488,0.104,0.0,0.2,0.616,126.007,217147,1
0.591,0.959,4,-5.644,0,0.215,0.00583,0.624,0.428,0.346,127.99,186929,5
0.587,0.974,6,-3.995,0,0.129,0.000541,0.0634,0.644,0.289,128.036,211000,5
0.65,0.509,9,-6.106,0,0.322,0.0893,0.0,0.145,0.364,88.848,188764,4
0.456,0.681,5,-10.028,1,0.0639,0.283,0.000191,0.0845,0.536,142.18,428133,2
0.653,0.976,11,-5.173,0,0.0797,0.0374,0.00173,0.561,0.447,105.575,271640,4
0.61,0.753,0,-5.688,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751,0
0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,5
0.802,0.755,10,-4.804,1,0.106,0.0499,0.0,0.0781,0.636,105.983,208353,3
0.458,0.955,3,-4.211,0,0.0795,0.000664,0.00989,0.223,0.161,119.055,246480,2
0.488,0.959,9,-5.575,1,0.0758,0.00333,0.0767,0.025,0.67,166.799,254293,2
0.592,0.524,4,-6.613,0,0.154,0.711,1.79e-06,0.135,0.551,86.827,255533,4
0.796,0.589,1,-8.1,1,0.0749,0.274,0.0345,0.421,0.764,95.019,254669,3
0.736,0.74,2,-8.334,1,0.0441,0.196,0.00262,0.242,0.848,148.811,187617,2
0.766,0.614,2,-8.377,1,0.112,0.662,3.28e-05,0.265,0.609,165.951,211107,1
0.8,0.581,4,-12.469,1,0.352,0.397,0.00488,0.18,0.794,166.043,257267,1
0.717,0.907,4,-4.457,0,0.0389,0.035,0.00696,0.594,0.401,107.051,232693,1
0.575,0.64,2,-10.966,1,0.0323,0.000949,0.863,0.089,0.793,127.022,236280,5
0.542,0.902,8,-4.512,1,0.279,0.0598,0.0,0.07,0.661,95.326,165172,1
0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280,0
0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,0.253,92.643,210250,3
0.718,0.762,0,-5.006,0,0.0571,0.284,1.58e-06,0.0971,0.368,132.893,190098,0
0.643,0.956,6,-6.598,0,0.0615,0.000171,0.685,0.352,0.262,142.999,469930,5
0.462,0.847,1,-6.85,1,0.518,0.0289,0.0,0.398,0.66,184.084,192743,5
0.614,0.399,11,-9.719,1,0.0237,0.235,0.0,0.0901,0.352,80.091,241000,2
0.602,0.947,9,-4.535,1,0.143,0.0105,0.881,0.35,0.359,148.907,233565,1
0.577,0.839,11,-0.993,1,0.0473,0.0375,0.0,0.0947,0.295,147.01,228265,0
0.612,0.634,9,-8.212,1,0.0319,0.337,4.6e-05,0.147,0.904,121.059,243827,2
0.583,0.403,7,-8.704,0,0.156,0.513,4.41e-06,0.128,0.33,75.258,231053,4
0.755,0.453,6,-7.334,1,0.156,0.41,0.00467,0.206,0.236,86.06,158372,1
0.813,0.897,6,-4.592,0,0.264,0.0157,0.00106,0.0391,0.863,93.029,312640,1
0.665,0.624,10,-11.106,0,0.049,0.505,0.0104,0.518,0.717,127.083,320000,2
0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554,185916,5
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,1
0.685,0.874,1,-6.508,0,0.0419,0.165,0.0,0.0189,0.903,109.861,246707,4
0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,136147,2
0.763,0.52,1,-8.53,1,0.0974,0.151,0.0134,0.0974,0.521,105.02,202587,0
0.41,0.929,6,-5.884,1,0.0354,0.0273,0.0013,0.12,0.554,138.462,261373,2
0.6,0.73,4,-5.084,0,0.0466,0.000166,0.857,0.582,0.278,128.057,167358,5
0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,0
0.829,0.484,9,-11.038,1,0.337,0.201,0.0,0.142,0.384,93.539,309173,1
0.743,0.733,8,-5.337,1,0.0375,0.00402,0.0,0.304,0.622,104.977,189467,5
0.713,0.686,1,-6.242,0,0.376,0.193,0.0,0.118,0.511,123.398,181935,1
0.722,0.938,1,-3.88,0,0.0724,0.0058,3.89e-05,0.316,0.583,128.045,170997,5
0.849,0.705,9,-6.209,1,0.0381,0.0642,0.0293,0.0792,0.646,122.002,347622,5
0.803,0.589,11,-5.889,1,0.0954,0.442,1.15e-06,0.634,0.562,140.057,273321,3
0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280,3
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,3
0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,248373,2
0.732,0.871,10,-1.406,1,0.0418,0.192,0.0,0.222,0.564,98.019,230127,3
0.857,0.764,1,-6.304,1,0.246,0.0402,0.0,0.425,0.579,93.071,261267,1
0.769,0.695,6,-7.043,0,0.0663,0.0143,0.0,0.0796,0.471,124.936,187893,3
0.596,0.784,3,-6.723,0,0.033,0.0642,0.139,0.216,0.432,162.019,213516,0
0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,2
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,0
0.818,0.796,7,-4.455,1,0.133,0.00278,0.0326,0.0886,0.697,115.032,180187,0
0.684,0.94,11,-3.01,0,0.0786,0.00187,2.21e-06,0.397,0.497,112.008,218973,3
0.551,0.862,10,-3.079,1,0.0456,0.0103,0.502,0.101,0.185,127.95,358604,5
0.408,0.955,3,-3.003,0,0.196,0.000792,0.0,0.133,0.474,170.024,203720,2
0.313,0.59,2,-12.511,1,0.0346,0.00612,0.00269,0.973,0.562,181.94,286120,2
0.748,0.887,4,-6.23,0,0.0905,0.0853,0.0,0.108,0.585,97.015,218507,3
0.794,0.661,2,-4.188,1,0.263,0.0488,0.0,0.214,0.359,99.977,145293,1
0.552,0.932,4,-1.818,0,0.258,0.000729,0.0,0.209,0.705,85.567,242573,1
0.893,0.48,1,-3.728,0,0.356,0.00854,0.0,0.116,0.382,86.976,170638,1
0.508,0.921,4,-6.438,0,0.0938,0.00123,0.627,0.169,0.334,124.031,41250,5
0.664,0.833,4,-5.674,0,0.0373,0.00212,2.18e-06,0.152,0.338,124.072,205730,0
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,2
0.533,0.703,2,-6.364,1,0.0423,0.184,0.0,0.101,0.612,128.761,186093,2
0.774,0.586,10,-10.434,0,0.301,0.0234,0.000726,0.0562,0.642,85.075,265200,1
0.497,0.941,2,-4.403,0,0.0928,0.000465,0.0816,0.21,0.488,129.975,201743,5
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744,2
0.825,0.87,10,-4.377,1,0.216,0.49,4.63e-05,0.0984,0.544,116.044,207531,5
0.788,0.559,1,-5.085,0,0.259,0.507,0.0,0.0992,0.143,149.083,175490,5
0.78,0.427,5,-8.867,0,0.0281,0.809,0.00497,0.105,0.826,87.517,183973,3
0.448,0.328,7,-11.132,1,0.0351,0.803,9.34e-05,0.347,0.209,113.941,305081,4
0.66,0.61,6,-6.027,0,0.0269,0.0569,0.000675,0.0869,0.256,124.06,306200,4
0.727,0.748,5,-6.72,0,0.0325,0.0314,0.83,0.199,0.387,123.997,267780,5
0.65,0.952,11,-2.686,1,0.5,0.0912,0.351,0.337,0.256,104.999,122211,1
0.849,0.812,4,-4.603,1,0.0746,0.111,3.19e-06,0.0946,0.795,119.002,237200,5
0.742,0.83,6,-7.397,0,0.0518,0.122,1.13e-05,0.213,0.737,102.697,251867,4
0.68,0.746,7,-5.585,0,0.271,0.117,0.559,0.593,0.312,128.1,172559,5
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,0
0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480,1
0.598,0.835,2,-7.28,1,0.338,0.0674,0.0,0.725,0.601,178.683,278307,1
0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
0.552,0.587,11,-11.881,0,0.182,0.718,0.0,0.0786,0.634,83.705,134269,4
0.562,0.799,1,-5.263,1,0.0421,0.0444,0.00257,0.334,0.225,116.978,221538,0
0.555,0.532,6,-8.637,0,0.0295,0.139,0.0914,0.308,0.434,168.123,251960,4
0.638,0.43,5,-11.295,0,0.433,0.276,0.0,0.123,0.336,90.233,256492,4
0.733,0.442,10,-14.498,0,0.37,0.0239,0.0,0.133,0.86,181.634,205560,1
0.441,0.654,4,-9.363,0,0.0334,0.167,0.000149,0.837,0.645,209.257,249547,2
0.231,0.855,0,-8.246,1,0.0431,9.37e-05,0.561,0.988,0.101,133.913,265333,2
0.819,0.66,5,-5.782,0,0.253,0.0074,0.0,0.115,0.751,80.911,299333,1
0.652,0.751,6,-8.327,0,0.0369,0.112,0.592,0.102,0.0399,122.024,237978,5
0.736,0.823,9,-2.121,1,0.0302,0.0431,0.0,0.149,0.543,121.007,194380,1
0.79,0.54,8,-6.959,1,0.183,0.0391,0.0,0.266,0.459,86.308,173160,1
0.657,0.384,4,-12.259,1,0.0422,0.882,0.00227,0.114,0.374,123.953,339560,0
0.665,0.696,0,-5.602,1,0.0268,0.177,1.33e-05,0.033,0.508,126.476,279733,2
0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,258333,2
0.485,0.463,7,-11.059,0,0.0524,0.549,0.00106,0.116,0.383,98.047,200733,0
0.459,0.938,7,-1.998,1,0.0778,0.00538,0.0,0.107,0.513,83.962,166647,2
0.837,0.429,2,-6.659,1,0.0443,0.693,1.86e-06,0.116,0.261,129.959,223086,1
0.586,0.859,8,-4.579,1,0.147,0.0161,0.0,0.223,0.557,140.076,159429,5
0.659,0.738,4,-5.072,0,0.0477,0.118,0.0,0.115,0.481,127.95,183750,5
0.899,0.393,1,-10.886,1,0.306,0.175,0.000823,0.191,0.547,95.383,118707,1
0.608,0.87,10,-7.813,1,0.0386,0.0377,2.49e-05,0.0806,0.831,120.845,176760,2
0.793,0.729,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.972,195547,0
0.518,0.572,8,-9.037,1,0.0291,0.00715,0.256,0.139,0.347,160.005,234413,2
0.617,0.704,7,-6.686,1,0.0414,0.195,0.000304,0.0661,0.384,120.046,189133,0
0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,201000,5
0.464,0.851,1,-4.177,1,0.394,0.0323,0.0,0.068,0.472,83.585,210627,4
0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,5
0.794,0.783,7,-6.4,1,0.0804,0.0157,2.75e-05,0.109,0.784,117.112,212467,4
0.531,0.641,10,-7.105,0,0.438,0.714,0.0,0.119,0.551,90.058,232280,3
0.806,0.871,10,-4.109,0,0.0568,0.0247,1.79e-06,0.288,0.736,94.019,186213,3
0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,209040,2
0.641,0.877,0,-5.824,1,0.0267,0.000253,0.00909,0.144,0.764,125.998,161280,0
0.823,0.514,4,-7.969,0,0.421,0.231,3.82e-06,0.186,0.515,111.24,211351,3
0.741,0.928,7,-4.615,0,0.0835,0.00221,0.000884,0.407,0.346,126.016,310413,5
0.553,0.567,7,-8.67,0,0.191,0.176,0.0,0.0954,0.243,121.9,192507,1
0.784,0.925,6,-2.51,0,0.0883,0.00269,0.0,0.345,0.208,149.98,128052,1
0.37,0.888,9,-2.998,1,0.0528,5.1e-05,0.0,0.332,0.23,150.072,246767,2
0.896,0.619,8,-10.453,0,0.23,0.0236,0.211,0.0998,0.765,102.233,208200,1
0.405,0.729,1,-9.354,0,0.215,0.0118,0.000611,0.644,0.491,154.016,252145,4
0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,3
0.752,0.967,2,-2.347,1,0.0539,0.0082,0.148,0.0684,0.16,128.056,171572,5
0.898,0.813,8,-5.725,0,0.306,0.113,0.0,0.0854,0.771,126.986,215978,0
0.738,0.562,0,-5.435,0,0.0347,0.633,0.0,0.102,0.476,127.452,241440,3
0.728,0.794,1,-3.992,1,0.0635,0.148,0.0,0.0688,0.523,112.071,194360,0
0.821,0.912,9,-4.319,1,0.308,0.213,0.0,0.501,0.574,106.001,193585,1
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,0
0.822,0.786,5,-7.87,0,0.117,0.000757,0.0,0.0797,0.58,114.95,183467,0
0.659,0.604,8,-5.084,1,0.0542,0.0889,0.0,0.105,0.407,126.135,190643,0
0.699,0.272,4,-9.776,0,0.224,0.538,0.0,0.149,0.178,138.761,156857,2
0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.781,199.765,285587,1
0.712,0.946,9,-2.37,1,0.0954,0.023,0.445,0.12,0.398,127.965,172500,5
0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,2
0.64,0.269,4,-13.435,0,0.0388,0.231,0.00276,0.116,0.178,112.801,252773,2
0.784,0.645,10,-7.325,0,0.402,0.00936,0.000132,0.117,0.59,109.978,226720,4
0.762,0.877,11,-3.023,0,0.0451,0.161,0.000967,0.082,0.375,125.005,167295,5
0.761,0.436,9,-11.614,0,0.0424,0.454,0.264,0.111,0.374,114.01,170868,2
0.45,0.313,9,-15.786,1,0.0309,0.646,0.24,0.441,0.547,100.299,278533,4
0.447,0.782,4,-6.473,0,0.169,0.0191,0.245,0.471,0.0364,130.121,172091,5
0.806,0.608,10,-5.394,0,0.258,0.143,0.000191,0.0837,0.802,102.027,143739,4
0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,271333,3
0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,211200,3
0.742,0.85,10,-4.792,1,0.128,0.0878,0.0,0.218,0.81,90.034,187512,3
0.585,0.77,3,-4.604,1,0.0396,0.0227,5.6e-06,0.0692,0.393,122.987,231453,0
0.301,0.758,8,-7.704,1,0.0446,0.000802,0.0115,0.683,0.407,129.981,318444,2
0.679,0.902,7,-5.719,0,0.0358,0.0141,0.0828,0.304,0.347,124.016,174734,5
0.466,0.709,1,-4.332,1,0.0658,0.0576,0.0,0.096,0.69,147.845,243667,2
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,0
0.907,0.66,1,-11.951,0,0.0459,0.0335,0.194,0.112,0.973,130.747,338410,2
0.734,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.422,126.035,222732,0
0.618,0.836,9,-3.92,1,0.201,0.111,0.0,0.149,0.705,143.865,260613,1
0.414,0.946,11,-2.176,1,0.0921,0.00113,0.0,0.46,0.699,168.987,194507,2
0.719,0.785,4,-5.527,0,0.0476,0.00313,0.225,0.0163,0.479,128.022,372253,5
0.773,0.687,8,-5.704,1,0.368,0.103,0.0,0.381,0.726,82.974,217120,4
0.761,0.783,5,-1.903,0,0.187,0.381,6.06e-06,0.122,0.745,167.898,165722,1
0.462,0.287,10,-19.148,1,0.0858,0.939,0.905,0.0801,0.121,127.98,151500,1
0.877,0.607,4,-7.012,1,0.0647,0.238,0.0,0.0567,0.431,103.986,205427,5
0.834,0.647,11,-9.391,1,0.0861,0.00295,0.0124,0.0858,0.678,118.126,305307,5
0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,2
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,3
0.752,0.556,0,-8.822,0,0.291,0.166,0.00244,0.186,0.549,90.944,225643,0
0.728,0.435,3,-9.12,0,0.0786,0.0479,1.27e-05,0.314,0.738,94.41,243360,4
0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,231906,0
0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,3
0.755,0.338,10,-8.574,0,0.246,0.792,0.906,0.12,0.43,91.045,148365,1
0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,113013,0
0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,2
0.735,0.819,0,-4.809,1,0.124,0.379,0.0,0.0423,0.616,90.039,186667,3
0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,0
0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,4
0.8,0.845,11,-4.189,0,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600,3
0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,190213,0
0.701,0.575,2,-9.401,0,0.149,0.152,0.63,0.122,0.489,171.029,216473,0
0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,0
0.817,0.745,11,-4.472,0,0.0907,0.0844,7.08e-05,0.0614,0.221,134.977,250694,3
0.618,0.743,6,-2.576,0,0.141,0.657,5.95e-06,0.143,0.589,180.021,273198,1
0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,211975,0
0.773,0.681,6,-5.408,1,0.0558,0.746,0.0,0.0606,0.301,79.953,225789,1
0.82,0.788,6,-5.478,0,0.191,0.272,1.65e-06,0.0404,0.648,93.961,195573,3
0.748,0.911,8,-4.752,1,0.0532,0.0482,0.00545,0.0784,0.273,108.046,188889,0
0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-05,0.183,0.675,120.201,198533,5
0.773,0.794,5,-4.954,0,0.0326,0.527,0.000354,0.113,0.907,101.143,264600,3
0.382,0.483,0,-7.257,1,0.0289,0.587,0.0,0.985,0.346,107.343,181827,2
0.637,0.65,11,-6.646,1,0.186,0.682,2.2e-06,0.0786,0.736,176.075,186120,0
0.889,0.534,4,-6.788,0,0.133,0.0379,0.0,0.105,0.209,134.986,176504,1
0.64,0.857,4,-8.26,1,0.266,0.00164,0.557,0.336,0.645,128.058,147187,0
0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,2
0.766,0.821,1,-6.124,1,0.268,0.00112,0.0,0.168,0.299,130.073,188013,5
0.741,0.0753,4,-12.26,0,0.166,0.243,0.868,0.105,0.308,148.072,156222,1
0.818,0.737,1,-7.354,1,0.12,0.296,0.0,0.106,0.562,97.98,206547,3
0.281,0.312,10,-14.576,1,0.033,0.45,1.26e-06,0.0949,0.221,90.143,180800,2
0.61,0.907,2,-5.224,1,0.154,0.0207,3.82e-05,0.165,0.515,126.235,159048,5
0.5,0.846,0,-8.098,1,0.0457,0.0797,0.0,0.241,0.738,134.937,284067,2
0.602,0.965,10,-0.959,1,0.074,0.000269,0.00202,0.0859,0.215,128.14,196875,5
0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,334107,2
0.564,0.563,6,-9.809,0,0.0291,0.194,0.000137,0.0394,0.709,152.163,324160,4
0.619,0.737,5,-4.333,0,0.0435,0.00852,0.000103,0.46,0.385,124.941,211200,5
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,3
0.687,0.778,1,-6.623,0,0.101,0.209,0.0,0.117,0.865,172.047,240733,3
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,2
0.577,0.642,7,-6.845,1,0.0264,0.352,4.42e-05,0.215,0.391,112.206,216533,2
0.626,0.725,7,-5.482,1,0.207,0.0755,0.0,0.245,0.556,179.953,221818,1
0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,2
0.554,0.907,8,-9.543,1,0.0829,0.00551,0.00491,0.116,0.332,126.953,449680,2
0.517,0.97,8,-2.932,1,0.0853,0.00559,0.0343,0.0581,0.601,134.336,234907,2
0.577,0.85,1,-5.747,1,0.0337,0.067,0.0,0.129,0.567,96.024,197868,3
0.814,0.838,11,-5.547,1,0.0763,0.001,0.0223,0.0185,0.959,121.978,255861,0
0.32,0.695,0,-5.756,1,0.0388,0.032,0.0,0.201,0.165,141.91,235267,2
0.79,0.684,1,-8.917,1,0.0428,0.0179,4.99e-06,0.171,0.783,108.168,395214,4
0.569,0.798,11,-4.693,0,0.409,0.069,0.0,0.107,0.476,93.446,319347,1
0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,195992,1
0.706,0.866,5,-6.01,1,0.0342,0.00364,0.886,0.117,0.0382,124.991,246480,5
0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162583,0
0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840,0
0.826,0.391,0,-10.978,1,0.498,0.969,0.025,0.114,0.813,79.139,64719,1
0.906,0.672,10,-6.771,0,0.039,0.202,2.78e-05,0.0986,0.793,105.977,210316,1
0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,1
0.571,0.747,8,-5.564,0,0.388,0.144,0.0,0.233,0.359,103.082,318933,3
0.521,0.566,2,-7.648,1,0.0454,0.212,0.0,0.109,0.387,87.753,172163,4
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,242974,0
