danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.726,0.868,1,-3.298,1,0.0386,0.137,0.0,0.141,0.635,107.815,273667,4
0.796,0.802,1,-5.563,1,0.0471,0.102,0.0,0.0528,0.796,91.015,206867,3
0.695,0.954,0,-3.501,1,0.0607,0.0183,0.0,0.249,0.796,124.961,205920,3
0.511,0.402,4,-10.695,0,0.219,0.702,0.00014,0.11,0.503,83.339,286800,4
0.66,0.697,1,-4.168,1,0.274,0.115,0.0,0.0769,0.469,182.174,247718,4
0.278,0.759,9,-5.573,0,0.0781,0.0414,0.000596,0.164,0.219,140.358,391053,2
0.816,0.791,4,-4.21,1,0.0372,0.0353,0.000345,0.17,0.963,128.521,200493,2
0.887,0.852,8,-5.224,1,0.0581,0.00783,0.000472,0.0697,0.621,122.989,208659,5
0.388,0.934,5,-3.349,1,0.0669,0.00212,0.0454,0.235,0.435,166.023,238467,0
0.428,0.963,3,-3.297,1,0.123,0.0503,0.672,0.143,0.498,144.744,203137,2
0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,293440,2
0.598,0.502,1,-6.273,1,0.0447,0.862,0.0,0.096,0.403,121.621,198391,0
0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,250000,2
0.787,0.316,2,-7.556,1,0.0388,0.365,0.0,0.0845,0.738,147.521,190640,3
0.805,0.916,6,-6.279,1,0.0531,0.00125,0.948,0.113,0.222,124.992,395518,5
0.845,0.839,10,-8.015,0,0.243,0.468,2.31e-05,0.318,0.851,94.987,176842,3
0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,229360,0
0.723,0.817,9,-5.847,0,0.0467,0.114,0.00801,0.0941,0.84,100.03,214476,0
0.764,0.697,6,-8.677,1,0.255,0.29,0.000423,0.108,0.679,90.905,285200,1
0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4
0.686,0.582,10,-6.088,1,0.0371,0.489,8.09e-06,0.082,0.437,121.97,198971,0
0.879,0.42,11,-8.887,0,0.389,0.414,0.0,0.0812,0.362,99.01,193939,1
0.398,0.471,8,-8.137,1,0.077,0.191,0.0,0.413,0.431,187.746,220200,4
0.81,0.827,9,-4.093,0,0.029,0.59,0.0142,0.198,0.919,102.816,156200,4
0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960,2
0.718,0.758,9,-6.886,0,0.271,0.534,0.0,0.323,0.676,175.839,267627,3
0.599,0.578,6,-4.621,0,0.19,0.799,2.14e-06,0.0668,0.727,108.74,241640,4
0.499,0.16,7,-13.632,1,0.0362,0.899,3.8e-05,0.106,0.103,77.09,248173,4
0.432,0.437,8,-6.335,0,0.0484,0.938,0.0,0.125,0.274,107.592,280371,4
0.641,0.633,4,-4.889,0,0.0546,0.00414,0.0116,0.11,0.152,128.013,235764,5
0.377,0.92,4,-4.095,1,0.148,0.000101,0.0,0.119,0.475,194.969,204802,2
0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,2
0.516,0.68,0,-10.446,1,0.0482,0.000208,0.895,0.0636,0.0378,100.043,169170,1
0.766,0.693,11,-5.361,1,0.0465,0.32,0.0,0.267,0.53,117.937,149492,3
0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,179746,0
0.661,0.86,7,-5.537,1,0.0582,0.0443,0.111,0.14,0.181,100.013,199286,3
0.804,0.643,8,-5.841,1,0.0644,0.14,1.05e-05,0.172,0.833,89.997,276898,1
0.73,0.538,0,-8.478,1,0.07,0.27,1.08e-06,0.089,0.515,120.027,236067,4
0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,0
0.64,0.631,9,-11.092,0,0.0459,0.0635,0.0019,0.118,0.934,128.283,273840,2
0.77,0.612,9,-7.755,0,0.086,0.0789,0.0,0.153,0.63,90.02,212161,3
0.542,0.946,6,-4.279,1,0.378,0.0346,0.0,0.323,0.509,146.7,274467,1
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233833,0
0.727,0.456,9,-7.26,1,0.285,0.0705,0.0,0.124,0.548,111.331,208400,4
0.913,0.292,3,-16.416,1,0.0891,0.00365,0.00485,0.0445,0.891,120.017,318467,5
0.889,0.534,4,-6.788,0,0.133,0.0379,0.0,0.105,0.209,134.986,176504,1
0.583,0.403,7,-8.704,0,0.156,0.513,4.41e-06,0.128,0.33,75.258,231053,4
0.601,0.877,6,-4.547,0,0.132,0.0185,0.0,0.246,0.855,179.965,191213,0
0.598,0.906,1,-5.21,1,0.191,0.00428,3.21e-05,0.18,0.153,126.001,172857,5
0.15,0.7,7,-5.113,1,0.0359,0.0212,0.483,0.104,0.341,66.76,218293,1
0.668,0.77,6,-7.661,0,0.0447,0.142,0.515,0.0585,0.611,92.079,293733,4
0.843,0.687,10,-3.881,0,0.0812,0.15,0.0,0.0914,0.658,130.037,220858,1
0.691,0.657,9,-4.756,1,0.0924,0.322,0.0,0.129,0.966,154.009,217553,3
0.679,0.761,8,-7.501,1,0.0343,0.0606,0.9,0.635,0.454,117.987,284777,3
0.668,0.89,2,-5.005,0,0.0329,0.45,1.94e-05,0.0545,0.893,133.876,209853,2
0.884,0.721,7,-3.368,1,0.058,0.0734,0.0,0.112,0.807,91.069,254293,1
0.678,0.516,2,-13.526,1,0.0414,0.745,0.752,0.0905,0.0364,114.989,189913,5
0.737,0.932,0,-3.772,1,0.0786,0.00202,0.0503,0.115,0.0736,128.001,286754,5
0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,195429,3
0.41,0.929,6,-5.884,1,0.0354,0.0273,0.0013,0.12,0.554,138.462,261373,2
0.731,0.661,5,-6.278,0,0.0364,0.228,0.00521,0.105,0.397,113.028,207493,0
0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554,185916,5
0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,180480,3
0.74,0.465,7,-8.27,0,0.0411,0.304,0.00404,0.101,0.276,116.741,267384,4
0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,238800,4
0.666,0.715,9,-8.374,1,0.032,0.195,0.00285,0.285,0.836,86.799,336893,4
0.579,0.757,10,-7.97,1,0.0402,0.0186,3.27e-05,0.115,0.142,120.037,192000,4
0.833,0.675,8,-7.17,0,0.03,0.177,4.12e-06,0.0955,0.968,129.987,254773,4
0.561,0.728,6,-5.381,0,0.0408,0.00965,0.00162,0.0917,0.253,150.048,215040,1
0.706,0.71,2,-11.686,0,0.0292,0.014,0.15,0.0886,0.961,102.065,271600,4
0.381,0.961,1,-3.614,1,0.0868,0.000949,0.000294,0.0531,0.787,156.068,143080,0
0.552,0.858,0,-3.942,1,0.0386,0.000735,7.55e-06,0.178,0.69,126.961,206027,2
0.277,0.48,0,-8.745,1,0.0411,0.0173,0.0,0.0782,0.289,97.005,207835,4
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,3
0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320,0
0.692,0.726,8,-5.598,1,0.035,0.0204,0.0,0.0659,0.437,99.982,207600,0
0.675,0.703,2,-7.117,1,0.32,0.144,3.33e-06,0.0912,0.421,79.97,254361,4
0.323,0.338,10,-7.625,1,0.0327,0.617,9.48e-06,0.129,0.37,93.231,295333,2
0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587,2
0.453,0.616,4,-9.329,0,0.0456,0.0304,0.000105,0.172,0.0397,139.987,227493,1
0.743,0.564,5,-8.761,1,0.045,0.299,0.000693,0.109,0.505,120.012,198000,3
0.604,0.957,5,-3.051,0,0.0755,0.0132,3.01e-05,0.137,0.808,150.085,196010,0
0.309,0.987,11,-3.452,0,0.102,0.00389,3.05e-05,0.489,0.136,158.057,257065,2
0.414,0.663,6,-7.77,1,0.0456,0.163,0.0,0.138,0.33,108.98,223400,4
0.553,0.401,1,-5.914,1,0.0321,0.857,0.0226,0.114,0.286,135.765,216587,3
0.532,0.885,10,-7.869,1,0.04,0.0069,0.0404,0.384,0.216,150.009,168471,5
0.772,0.822,10,-5.649,0,0.123,0.00797,0.00148,0.457,0.526,97.718,198573,4
0.577,0.719,11,-5.575,0,0.0564,0.0352,0.0,0.079,0.615,175.979,240973,2
0.516,0.91,7,-8.865,1,0.0608,0.00103,0.813,0.057,0.367,140.858,266067,2
0.656,0.618,9,-6.608,1,0.0284,0.0357,0.000325,0.315,0.229,127.034,203707,5
0.567,0.955,7,-2.954,0,0.0717,0.0386,0.0,0.171,0.658,152.067,200620,2
0.483,0.801,1,-6.181,1,0.471,0.323,0.0,0.179,0.587,81.884,90703,1
0.63,0.676,2,-9.19,1,0.0277,0.0101,5.35e-06,0.0628,0.901,89.663,139507,2
0.593,0.484,11,-6.731,0,0.296,0.247,0.0,0.208,0.334,79.84,267833,1
0.676,0.763,11,-7.604,0,0.198,0.186,1.92e-06,0.107,0.624,87.967,201818,4
0.315,0.946,10,-4.151,0,0.0646,0.000147,0.506,0.334,0.402,119.207,305800,2
0.544,0.873,9,-7.425,1,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,337333,0
0.677,0.481,7,-5.613,0,0.0522,0.15,0.0,0.0747,0.246,134.01,280200,4
0.683,0.527,10,-13.904,0,0.174,0.13,0.0,0.355,0.645,104.506,210600,4
0.789,0.826,9,-11.275,0,0.0582,0.0701,0.0252,0.0751,0.753,110.943,308573,4
0.458,0.955,3,-4.211,0,0.0795,0.000664,0.00989,0.223,0.161,119.055,246480,2
0.516,0.69,6,-6.944,1,0.0436,0.165,0.0,0.126,0.398,129.833,250880,4
0.734,0.519,8,-9.483,0,0.0824,0.00814,0.148,0.311,0.685,82.982,177293,3
0.758,0.646,7,-4.701,1,0.112,0.128,0.0,0.0778,0.589,155.955,197171,4
0.788,0.778,11,-9.825,0,0.0758,0.0112,0.024,0.225,0.596,106.273,260400,4
0.661,0.869,1,-4.314,1,0.0388,0.00445,0.851,0.0343,0.374,139.99,198466,5
0.495,0.752,7,-7.853,1,0.0284,0.103,0.197,0.0765,0.443,127.003,282950,0
0.766,0.703,0,-9.979,1,0.26,0.172,1.57e-06,0.0785,0.767,136.043,266942,1
0.842,0.547,4,-8.49,0,0.179,0.31,0.00157,0.0945,0.435,89.989,167750,1
0.519,0.954,2,-4.381,1,0.402,0.0571,0.0,0.428,0.18,119.394,224027,0
0.633,0.853,8,-6.491,1,0.389,0.302,0.0,0.152,0.544,130.018,211965,4
0.656,0.762,6,-6.554,1,0.0276,0.283,2.16e-05,0.199,0.664,122.999,163425,5
0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,254805,2
0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,3
0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,262893,4
0.547,0.949,11,-3.834,0,0.05,0.00266,0.569,0.115,0.462,94.989,193538,2
0.715,0.556,11,-10.456,0,0.0323,0.00283,0.00221,0.186,0.119,106.97,213084,3
0.659,0.802,2,-4.79,1,0.148,0.208,0.0,0.123,0.863,177.936,228200,3
0.733,0.824,6,-4.341,1,0.289,0.592,0.00042,0.217,0.913,83.812,241213,4
0.51,0.733,0,-5.519,0,0.0579,0.0396,0.0,0.154,0.372,145.923,202159,4
0.5,0.516,2,-7.104,1,0.0314,0.0933,0.0,0.111,0.112,127.823,254933,4
0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,230253,0
0.644,0.685,4,-7.377,0,0.0633,0.118,0.000693,0.192,0.436,86.995,157875,4
0.449,0.546,2,-11.945,1,0.0412,0.000416,0.00525,0.13,0.822,119.002,235933,2
0.714,0.62,2,-7.838,1,0.0314,0.536,1.51e-06,0.248,0.899,110.593,137800,2
0.67,0.558,2,-9.159,1,0.0251,0.238,0.0,0.106,0.63,80.511,173493,2
0.865,0.822,5,-5.026,0,0.0816,0.375,0.0,0.095,0.616,114.966,220887,5
0.461,0.975,3,-3.245,0,0.174,0.0375,0.562,0.366,0.0784,129.978,223385,5
0.715,0.386,1,-8.828,1,0.0955,0.356,0.0,0.109,0.214,124.863,245786,4
0.533,0.928,0,-4.913,1,0.0354,0.000227,0.592,0.3,0.196,124.454,355787,5
0.762,0.785,7,-5.124,1,0.0343,0.0599,0.0,0.107,0.674,115.027,165391,3
0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,230133,1
0.823,0.547,4,-6.928,0,0.297,0.0547,0.0,0.229,0.483,77.791,198800,1
0.508,0.761,9,-5.102,1,0.0443,0.0301,0.0,0.302,0.29,149.95,173000,5
0.554,0.779,10,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,286880,5
0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,0
0.816,0.422,10,-9.473,0,0.0603,0.0009,0.868,0.13,0.776,114.975,185739,5
0.617,0.466,1,-5.223,1,0.0356,0.828,0.0,0.132,0.344,125.967,233800,3
0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0924,0.512,95.024,188733,3
0.86,0.861,6,-7.131,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,271053,1
0.65,0.496,10,-10.311,0,0.189,0.0185,0.0,0.138,0.382,166.002,196994,1
0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,231400,2
0.968,0.771,6,-4.772,1,0.396,0.0027,0.0605,0.927,0.467,128.022,278345,5
0.894,0.797,9,-7.904,0,0.0449,0.0495,0.229,0.06,0.664,127.027,194173,5
0.802,0.803,4,-5.428,1,0.153,0.0572,1.06e-06,0.269,0.339,118.997,147605,5
0.296,0.83,1,-7.051,0,0.0505,0.00081,0.0,0.263,0.478,164.124,223533,2
0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,3
0.697,0.762,7,-11.129,1,0.0553,0.0194,0.0,0.23,0.789,101.965,251899,4
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,3
0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,182920,4
0.806,0.499,9,-7.245,0,0.151,0.198,3.71e-05,0.0711,0.402,148.033,222162,4
0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,0
0.83,0.62,6,-4.241,1,0.0481,0.226,0.000656,0.0775,0.827,92.047,193444,3
0.406,0.683,0,-6.593,1,0.0327,0.00199,1.29e-05,0.383,0.821,126.737,205667,2
0.55,0.712,10,-7.553,1,0.0628,0.267,0.0,0.132,0.373,145.168,187103,0
0.809,0.901,0,-4.343,1,0.0659,0.101,0.0,0.282,0.859,125.03,222773,3
0.936,0.666,1,-4.607,1,0.0649,0.112,4.01e-06,0.0492,0.231,135.06,228101,1
0.846,0.668,9,-5.879,0,0.0427,0.00643,0.501,0.128,0.576,121.006,174573,4
0.583,0.916,2,-6.956,1,0.0354,0.0269,1.61e-06,0.928,0.605,132.261,274971,2
0.728,0.28,11,-12.611,1,0.0381,0.921,0.000146,0.113,0.307,84.99,249507,4
0.634,0.417,9,-8.294,1,0.0619,0.801,0.0,0.302,0.52,123.075,193000,4
0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,0.472,97.985,209453,4
0.667,0.661,1,-6.857,1,0.254,0.0395,0.0,0.108,0.101,93.373,178027,1
0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,264000,3
0.705,0.806,6,-5.843,1,0.355,0.0797,0.00153,0.141,0.548,120.061,200462,4
0.841,0.577,10,-7.525,0,0.41,0.101,0.0,0.0659,0.64,89.389,234000,4
0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,2
0.87,0.76,0,-3.899,1,0.0678,0.0484,2.44e-06,0.373,0.926,100.004,281787,1
0.548,0.998,3,-1.784,0,0.212,0.00243,0.656,0.446,0.0991,150.001,170987,5
0.532,0.916,11,-4.24,1,0.0371,0.011,0.0,0.285,0.84,134.316,217853,2
0.657,0.473,1,-12.051,1,0.0368,0.232,0.026,0.108,0.153,150.029,114500,1
0.693,0.88,11,-3.228,0,0.0661,0.0901,0.0,0.211,0.397,88.088,278800,1
0.716,0.911,6,-7.105,0,0.0464,0.0245,0.809,0.0944,0.136,138.014,467081,5
0.628,0.755,7,-3.981,1,0.0545,0.0951,0.0,0.0825,0.782,172.16,219533,0
0.733,0.555,0,-11.67,0,0.0401,0.0389,0.0254,0.609,0.839,119.999,394045,3
0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,2
0.616,0.863,1,-6.17,0,0.0989,0.0667,0.00118,0.784,0.131,105.007,263024,5
0.61,0.297,2,-14.956,1,0.0304,0.838,9.04e-06,0.107,0.543,99.96,201707,2
0.467,0.829,10,-5.298,0,0.377,0.00511,1.01e-05,0.174,0.916,160.125,169107,1
0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,230427,2
0.703,0.752,1,-5.441,0,0.09,0.535,0.0,0.126,0.679,93.089,267347,3
0.763,0.468,2,-8.476,1,0.278,0.0211,0.0,0.26,0.351,131.004,267427,1
0.716,0.656,9,-7.867,1,0.0883,0.135,0.0,0.212,0.424,101.09,183071,3
0.494,0.434,8,-6.891,1,0.0308,0.609,0.0,0.118,0.138,127.985,274093,4
0.669,0.871,7,-3.681,1,0.0671,0.0748,0.0,0.347,0.882,75.014,185415,3
0.497,0.957,11,-3.994,0,0.0528,0.000845,2.72e-05,0.123,0.287,110.0,222200,2
0.683,0.637,7,-11.906,1,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027,2
0.72,0.957,5,-1.689,0,0.0735,0.00106,0.00441,0.0298,0.191,128.007,245156,5
0.543,0.682,3,-5.81,1,0.112,0.219,1.53e-06,0.085,0.424,179.972,195502,0
0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,244440,2
0.586,0.927,11,-4.077,0,0.194,0.00924,1.85e-06,0.344,0.528,73.023,316133,1
0.436,0.728,9,-11.074,0,0.0695,0.0205,4.98e-06,0.32,0.843,181.977,199965,3
0.793,0.504,11,-8.838,0,0.154,0.101,0.00014,0.146,0.453,81.182,249680,4
0.545,0.879,11,-4.284,0,0.0952,0.109,0.0,0.269,0.767,84.01,277453,4
0.506,0.49,8,-8.411,1,0.126,0.198,0.448,0.101,0.12,147.879,194625,1
0.636,0.681,9,-5.676,0,0.0351,0.0621,0.0,0.138,0.63,119.945,208930,5
0.869,0.843,3,-5.412,0,0.302,0.144,0.19,0.338,0.634,130.067,192000,0
0.403,0.453,2,-8.056,0,0.0288,0.248,0.0,0.166,0.28,74.939,270653,2
0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093,2
0.871,0.817,7,-4.783,1,0.0855,0.0386,0.836,0.109,0.751,119.973,198715,5
0.669,0.793,1,-6.16,1,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,0
0.629,0.603,1,-10.903,1,0.0444,0.0132,0.000115,0.0765,0.396,119.986,252000,0
0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465,3
0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,214035,4
0.389,0.864,4,-2.032,1,0.0518,0.0887,0.0,0.705,0.441,121.323,197857,5
0.819,0.679,2,-3.399,1,0.25,0.119,9.97e-06,0.364,0.501,82.95,219653,1
0.603,0.901,2,-4.365,1,0.0536,0.0313,0.0,0.857,0.2,175.926,236827,3
0.586,0.872,7,-5.066,1,0.0483,0.018,0.0,0.622,0.729,159.925,221333,2
0.5,0.82,7,-4.024,0,0.0644,0.0629,0.000372,0.598,0.294,147.946,204000,5
0.652,0.834,8,-6.072,0,0.112,0.244,9.25e-06,0.122,0.643,94.999,225400,3
0.718,0.783,10,-7.189,0,0.0408,0.0483,0.00124,0.387,0.504,106.671,262507,2
0.668,0.824,5,-6.747,1,0.221,0.0749,0.0,0.069,0.255,108.135,153333,5
0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573,2
0.471,0.932,7,-2.84,1,0.495,0.0599,0.0,0.0695,0.574,125.843,164315,1
0.651,0.76,7,-3.377,1,0.054,0.351,0.0,0.151,0.673,96.204,141875,3
0.551,0.362,7,-15.089,1,0.0297,0.63,0.0,0.0698,0.632,105.848,234093,2
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933,2
0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,3
0.561,0.784,9,-4.985,1,0.0629,0.0282,0.451,0.0544,0.546,137.153,254200,2
0.757,0.719,7,-6.761,1,0.0629,0.13,0.000801,0.125,0.68,140.998,139780,1
0.638,0.75,9,-7.659,1,0.043,0.198,0.00172,0.232,0.501,156.331,299227,2
0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.982,210200,4
0.4,0.455,0,-9.064,0,0.0603,0.0238,0.0,0.0666,0.529,144.636,175621,5
0.617,0.931,1,-5.206,1,0.0473,0.000368,0.877,0.0822,0.0641,130.047,343588,5
0.788,0.748,7,-5.231,0,0.0668,0.0639,0.0,0.0833,0.758,159.871,170353,1
0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,325547,4
0.704,0.701,2,-8.031,1,0.46,0.549,0.0,0.664,0.618,92.032,217507,1
0.563,0.655,8,-7.642,1,0.387,0.302,0.0,0.211,0.417,95.08,216867,1
0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,224840,0
0.666,0.905,0,-4.574,0,0.211,0.114,0.0,0.202,0.709,81.787,217973,3
0.521,0.548,1,-7.425,0,0.072,0.273,0.0,0.0438,0.756,172.544,284760,4
0.663,0.665,1,-5.582,1,0.0364,0.0412,0.892,0.0975,0.778,89.003,151011,1
0.586,0.699,11,-7.049,0,0.261,0.0729,0.0,0.211,0.299,123.991,399725,1
0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173,2
0.619,0.762,1,-5.69,1,0.11,0.471,1.64e-06,0.322,0.351,126.354,216056,1
0.609,0.83,6,-3.759,0,0.0793,0.201,6.18e-05,0.0321,0.604,117.833,238451,0
0.839,0.907,1,-2.254,1,0.0788,0.0339,5.88e-06,0.0849,0.714,128.028,250313,5
0.738,0.953,1,-4.781,1,0.216,0.0388,0.0146,0.214,0.483,128.069,178125,5
0.499,0.502,5,-9.307,1,0.0254,0.0128,0.687,0.068,0.0397,97.544,216627,2
0.853,0.826,9,-8.64,1,0.206,0.0048,0.0434,0.0804,0.667,127.007,428976,5
0.646,0.81,2,-6.482,1,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680,3
0.81,0.765,9,-5.995,1,0.106,0.332,0.0,0.0677,0.0394,121.985,281715,5
0.692,0.885,7,-3.132,0,0.0466,0.425,0.00256,0.239,0.923,126.228,208640,3
0.395,0.191,0,-12.018,1,0.0321,0.922,0.000479,0.108,0.206,144.664,152187,4
0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,5
0.735,0.5,8,-11.297,1,0.0511,0.415,3.12e-05,0.13,0.119,126.1,139048,0
0.865,0.836,1,-6.088,1,0.225,0.00372,0.00551,0.301,0.248,102.754,311507,4
0.651,0.836,2,-7.825,1,0.0309,0.000489,0.794,0.0539,0.628,137.048,210147,0
0.685,0.846,5,-5.399,1,0.0517,0.0972,0.0,0.158,0.822,125.075,186773,0
0.682,0.47,7,-12.483,1,0.0361,0.123,0.0,0.115,0.898,95.988,171067,2
0.543,0.298,0,-9.167,1,0.0683,0.597,1.49e-06,0.0804,0.254,125.523,261103,4
0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.147,147.989,336613,4
0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400,2
0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,246240,0
0.832,0.733,4,-7.199,0,0.0784,0.0152,0.00278,0.0617,0.32,115.997,174280,3
0.48,0.908,10,-3.351,1,0.0519,0.00541,2.73e-05,0.0977,0.283,149.97,231400,5
0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,0
0.722,0.606,4,-8.979,0,0.233,0.569,0.0,0.0971,0.65,89.023,226731,4
0.589,0.846,5,-5.455,1,0.0377,0.069,0.00125,0.0904,0.704,122.0,266173,0
0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,0
0.435,0.903,8,-4.638,0,0.14,0.0364,0.00241,0.115,0.446,159.984,195453,5
0.415,0.463,6,-9.86,0,0.0823,0.134,0.00255,0.101,0.573,96.1,350533,4
0.474,0.526,6,-7.451,0,0.0323,0.00412,1.95e-05,0.335,0.597,172.084,236254,4
0.425,0.504,9,-10.003,1,0.0314,0.022,3.84e-06,0.363,0.403,165.818,155714,2
0.779,0.375,3,-14.958,0,0.173,0.768,0.0,0.171,0.189,119.886,194821,4
0.779,0.8,0,-11.338,1,0.049,0.00213,0.9,0.0823,0.148,127.005,424252,5
0.422,0.904,0,-4.531,1,0.102,0.02,4.49e-06,0.686,0.32,163.929,232240,0
0.533,0.611,0,-8.371,1,0.036,0.138,0.0176,0.137,0.656,101.033,236380,0
0.714,0.499,3,-5.947,0,0.387,0.695,0.0,0.111,0.898,73.03,182115,4
0.679,0.846,8,-6.231,1,0.0534,0.00468,0.766,0.354,0.502,109.995,198453,1
0.437,0.81,10,-7.004,0,0.0518,0.186,0.0,0.371,0.315,137.542,301647,1
0.512,0.544,1,-7.953,0,0.226,0.356,0.0159,0.169,0.616,99.927,205027,0
0.67,0.518,4,-8.887,1,0.0443,0.132,0.0,0.108,0.53,71.017,304733,4
0.392,0.898,7,-4.401,0,0.339,0.0662,0.0,0.116,0.545,83.933,213426,1
0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,5
0.739,0.725,1,-6.443,1,0.144,0.256,0.0,0.37,0.861,104.927,210338,4
0.724,0.942,0,-4.585,1,0.049,0.419,3.53e-06,0.0682,0.81,100.027,307336,4
0.677,0.482,7,-9.875,0,0.0535,0.202,0.000188,0.104,0.312,112.018,248306,2
0.658,0.8,1,-5.211,0,0.0509,0.0283,0.0209,0.175,0.27,132.01,205455,5
0.561,0.228,10,-15.124,0,0.0753,0.537,0.799,0.556,0.149,80.02,126000,4
0.47,0.833,1,-5.637,1,0.432,0.0575,0.0,0.142,0.166,86.706,244000,4
0.624,0.674,2,-5.099,0,0.0483,0.0714,1.34e-06,0.153,0.464,179.936,183026,3
0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,3
0.614,0.673,4,-5.883,0,0.0302,0.162,4.09e-06,0.194,0.254,130.08,236931,1
0.523,0.919,5,-3.771,1,0.0383,4.58e-05,4.5e-06,0.168,0.385,110.017,194147,2
0.341,0.422,5,-10.596,1,0.0293,0.43,0.00241,0.22,0.327,83.33,395974,2
0.722,0.905,5,-3.993,0,0.0446,0.0256,0.0,0.112,0.511,109.998,226909,0
0.499,0.578,10,-5.126,0,0.0874,0.352,0.0,0.0785,0.353,164.004,215041,3
